,Home_Team,Away_Team,Result,Link,Season,Round,League
0,PEC Zwolle,MVV Maastricht,0-0,https://www.besoccer.com/match/fc-zwolle/mvv/200979844,2009,1,eerste_divisie
1,Den Bosch,RKC Waalwijk,1-1,https://www.besoccer.com/match/fc-den-bosch/rkc-waalwijk/200979843,2009,1,eerste_divisie
2,Excelsior,SC Telstar,0-1,https://www.besoccer.com/match/excelsior/stormvogels-telstar/200979842,2009,1,eerste_divisie
3,FC Omniworld,RBC Roosendaal,1-2,https://www.besoccer.com/match/omniworld/rbc/200979841,2009,1,eerste_divisie
4,HFC Haarlem ,TOP Oss,2-1,https://www.besoccer.com/match/haarlem/fc-oss/200979840,2009,1,eerste_divisie
5,VVV Venlo,Go Ahead Eagles,5-0,https://www.besoccer.com/match/vvv/go-ahead-eagles/200979839,2009,1,eerste_divisie
6,Dordrecht,FC Eindhoven,2-0,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200979838,2009,1,eerste_divisie
7,Helmond Sport,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/helmond-sport/agovv-apeldoorn/200979837,2009,1,eerste_divisie
8,Fortuna Sittard,Emmen,1-2,https://www.besoccer.com/match/fortuna-sittard/emmen/200979836,2009,1,eerste_divisie
9,BV Veendam ,Cambuur,0-3,https://www.besoccer.com/match/veendam/sc-cambuur-leeuwarden/200979835,2009,1,eerste_divisie
10,Go Ahead Eagles,Fortuna Sittard,1-1,https://www.besoccer.com/match/go-ahead-eagles/fortuna-sittard/200979854,2009,2,eerste_divisie
11,SC Telstar,Den Bosch,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-den-bosch/200979853,2009,2,eerste_divisie
12,MVV Maastricht,Excelsior,0-1,https://www.besoccer.com/match/mvv/excelsior/200979852,2009,2,eerste_divisie
13,AGOVV Apeldoorn,Dordrecht,1-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-dordrecht/200979851,2009,2,eerste_divisie
14,RBC Roosendaal,PEC Zwolle,1-3,https://www.besoccer.com/match/rbc/fc-zwolle/200979850,2009,2,eerste_divisie
15,TOP Oss,FC Omniworld,3-0,https://www.besoccer.com/match/fc-oss/omniworld/200979849,2009,2,eerste_divisie
16,RKC Waalwijk,BV Veendam ,4-1,https://www.besoccer.com/match/rkc-waalwijk/veendam/200979848,2009,2,eerste_divisie
17,FC Eindhoven,HFC Haarlem ,3-2,https://www.besoccer.com/match/fc-eindhoven/haarlem/200979847,2009,2,eerste_divisie
18,Emmen,Helmond Sport,1-1,https://www.besoccer.com/match/emmen/helmond-sport/200979846,2009,2,eerste_divisie
19,Cambuur,VVV Venlo,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/vvv/200979845,2009,2,eerste_divisie
20,PEC Zwolle,Cambuur,3-1,https://www.besoccer.com/match/fc-zwolle/sc-cambuur-leeuwarden/200979864,2009,3,eerste_divisie
21,MVV Maastricht,Helmond Sport,3-1,https://www.besoccer.com/match/mvv/helmond-sport/200979863,2009,3,eerste_divisie
22,FC Eindhoven,VVV Venlo,1-3,https://www.besoccer.com/match/fc-eindhoven/vvv/200979862,2009,3,eerste_divisie
23,Den Bosch,AGOVV Apeldoorn,2-0,https://www.besoccer.com/match/fc-den-bosch/agovv-apeldoorn/200979861,2009,3,eerste_divisie
24,RKC Waalwijk,Go Ahead Eagles,1-1,https://www.besoccer.com/match/rkc-waalwijk/go-ahead-eagles/200979860,2009,3,eerste_divisie
