,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Go Ahead Eagles,BV Veendam ,0-1,https://www.besoccer.com/match/go-ahead-eagles/veendam/2005101535,2005,1,eerste_divisie
1,Emmen,PEC Zwolle,0-1,https://www.besoccer.com/match/emmen/fc-zwolle/2005101534,2005,1,eerste_divisie
2,HFC Haarlem ,MVV Maastricht,2-0,https://www.besoccer.com/match/haarlem/mvv/2005101533,2005,1,eerste_divisie
3,TOP Oss,Dordrecht,5-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/2005101532,2005,1,eerste_divisie
4,Helmond Sport,Sparta Rotterdam,2-2,https://www.besoccer.com/match/helmond-sport/sparta-rotterdam/2005101531,2005,1,eerste_divisie
5,Heracles,SC Telstar,1-0,https://www.besoccer.com/match/heracles/stormvogels-telstar/2005101530,2005,1,eerste_divisie
6,Excelsior,FC Eindhoven,2-1,https://www.besoccer.com/match/excelsior/fc-eindhoven/2005101529,2005,1,eerste_divisie
7,Fortuna Sittard,AGOVV Apeldoorn,3-1,https://www.besoccer.com/match/fortuna-sittard/agovv-apeldoorn/2005101536,2005,1,eerste_divisie
8,FC Volendam,Cambuur,4-0,https://www.besoccer.com/match/fc-volendam/sc-cambuur-leeuwarden/2005101537,2005,1,eerste_divisie
9,AGOVV Apeldoorn,Heracles,0-2,https://www.besoccer.com/match/agovv-apeldoorn/heracles/2005101546,2005,2,eerste_divisie
10,SC Telstar,Go Ahead Eagles,2-2,https://www.besoccer.com/match/stormvogels-telstar/go-ahead-eagles/2005101545,2005,2,eerste_divisie
11,Cambuur,TOP Oss,1-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-oss/2005101544,2005,2,eerste_divisie
12,FC Eindhoven,Emmen,3-3,https://www.besoccer.com/match/fc-eindhoven/emmen/2005101543,2005,2,eerste_divisie
13,MVV Maastricht,FC Volendam,1-1,https://www.besoccer.com/match/mvv/fc-volendam/2005101542,2005,2,eerste_divisie
14,PEC Zwolle,HFC Haarlem ,2-0,https://www.besoccer.com/match/fc-zwolle/haarlem/2005101541,2005,2,eerste_divisie
15,Dordrecht,Fortuna Sittard,1-1,https://www.besoccer.com/match/fc-dordrecht/fortuna-sittard/2005101540,2005,2,eerste_divisie
16,BV Veendam ,Helmond Sport,4-0,https://www.besoccer.com/match/veendam/helmond-sport/2005101539,2005,2,eerste_divisie
17,VVV Venlo,Excelsior,2-0,https://www.besoccer.com/match/vvv/excelsior/2005101538,2005,2,eerste_divisie
18,Cambuur,Dordrecht,1-4,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/2005101554,2005,3,eerste_divisie
19,Heracles,Fortuna Sittard,0-0,https://www.besoccer.com/match/heracles/fortuna-sittard/2005101553,2005,3,eerste_divisie
20,Helmond Sport,SC Telstar,2-2,https://www.besoccer.com/match/helmond-sport/stormvogels-telstar/2005101552,2005,3,eerste_divisie
21,Excelsior,Sparta Rotterdam,2-3,https://www.besoccer.com/match/excelsior/sparta-rotterdam/2005101551,2005,3,eerste_divisie
22,Go Ahead Eagles,AGOVV Apeldoorn,2-1,https://www.besoccer.com/match/go-ahead-eagles/agovv-apeldoorn/2005101550,2005,3,eerste_divisie
23,Emmen,VVV Venlo,0-1,https://www.besoccer.com/match/emmen/vvv/2005101549,2005,3,eerste_divisie
24,HFC Haarlem ,FC Eindhoven,4-0,https://www.besoccer.com/match/haarlem/fc-eindhoven/2005101548,2005,3,eerste_divisie
25,TOP Oss,MVV Maastricht,2-1,https://www.besoccer.com/match/fc-oss/mvv/2005101547,2005,3,eerste_divisie
26,FC Volendam,PEC Zwolle,3-0,https://www.besoccer.com/match/fc-volendam/fc-zwolle/2005101555,2005,3,eerste_divisie
27,VVV Venlo,HFC Haarlem ,1-1,https://www.besoccer.com/match/vvv/haarlem/2005101562,2005,4,eerste_divisie
28,BV Veendam ,Excelsior,2-3,https://www.besoccer.com/match/veendam/excelsior/2005101557,2005,4,eerste_divisie
29,Dordrecht,Heracles,2-0,https://www.besoccer.com/match/fc-dordrecht/heracles/2005101564,2005,4,eerste_divisie
30,Fortuna Sittard,Go Ahead Eagles,3-0,https://www.besoccer.com/match/fortuna-sittard/go-ahead-eagles/2005101563,2005,4,eerste_divisie
31,FC Eindhoven,FC Volendam,2-3,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/2005101561,2005,4,eerste_divisie
32,MVV Maastricht,Cambuur,1-1,https://www.besoccer.com/match/mvv/sc-cambuur-leeuwarden/2005101560,2005,4,eerste_divisie
33,PEC Zwolle,TOP Oss,3-0,https://www.besoccer.com/match/fc-zwolle/fc-oss/2005101559,2005,4,eerste_divisie
34,AGOVV Apeldoorn,Helmond Sport,2-0,https://www.besoccer.com/match/agovv-apeldoorn/helmond-sport/2005101558,2005,4,eerste_divisie
35,Sparta Rotterdam,Emmen,0-0,https://www.besoccer.com/match/sparta-rotterdam/emmen/2005101556,2005,4,eerste_divisie
36,FC Volendam,VVV Venlo,0-3,https://www.besoccer.com/match/fc-volendam/vvv/2005101573,2005,5,eerste_divisie
37,Excelsior,SC Telstar,3-1,https://www.besoccer.com/match/excelsior/stormvogels-telstar/2005101572,2005,5,eerste_divisie
38,MVV Maastricht,Dordrecht,0-1,https://www.besoccer.com/match/mvv/fc-dordrecht/2005101571,2005,5,eerste_divisie
39,HFC Haarlem ,Sparta Rotterdam,1-2,https://www.besoccer.com/match/haarlem/sparta-rotterdam/2005101570,2005,5,eerste_divisie
40,TOP Oss,FC Eindhoven,0-3,https://www.besoccer.com/match/fc-oss/fc-eindhoven/2005101569,2005,5,eerste_divisie
41,Emmen,BV Veendam ,3-3,https://www.besoccer.com/match/emmen/veendam/2005101568,2005,5,eerste_divisie
42,Cambuur,PEC Zwolle,0-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-zwolle/2005101567,2005,5,eerste_divisie
43,Go Ahead Eagles,Heracles,0-3,https://www.besoccer.com/match/go-ahead-eagles/heracles/2005101566,2005,5,eerste_divisie
44,Helmond Sport,Fortuna Sittard,0-1,https://www.besoccer.com/match/helmond-sport/fortuna-sittard/2005101565,2005,5,eerste_divisie
45,FC Eindhoven,Cambuur,0-0,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/2005101582,2005,6,eerste_divisie
46,SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/2005101581,2005,6,eerste_divisie
47,VVV Venlo,TOP Oss,5-1,https://www.besoccer.com/match/vvv/fc-oss/2005101580,2005,6,eerste_divisie
48,Dordrecht,Go Ahead Eagles,2-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/2005101579,2005,6,eerste_divisie
49,BV Veendam ,HFC Haarlem ,2-3,https://www.besoccer.com/match/veendam/haarlem/2005101578,2005,6,eerste_divisie
50,Sparta Rotterdam,FC Volendam,1-2,https://www.besoccer.com/match/sparta-rotterdam/fc-volendam/2005101577,2005,6,eerste_divisie
51,AGOVV Apeldoorn,Excelsior,3-2,https://www.besoccer.com/match/agovv-apeldoorn/excelsior/2005101576,2005,6,eerste_divisie
52,Heracles,Helmond Sport,3-0,https://www.besoccer.com/match/heracles/helmond-sport/2005101575,2005,6,eerste_divisie
53,PEC Zwolle,MVV Maastricht,2-1,https://www.besoccer.com/match/fc-zwolle/mvv/2005101574,2005,6,eerste_divisie
54,FC Eindhoven,Dordrecht,1-1,https://www.besoccer.com/match/fc-eindhoven/fc-dordrecht/2005101589,2005,7,eerste_divisie
55,Cambuur,BV Veendam ,0-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/veendam/2005101588,2005,7,eerste_divisie
56,MVV Maastricht,Sparta Rotterdam,1-1,https://www.besoccer.com/match/mvv/sparta-rotterdam/2005101587,2005,7,eerste_divisie
57,FC Volendam,AGOVV Apeldoorn,3-0,https://www.besoccer.com/match/fc-volendam/agovv-apeldoorn/2005101586,2005,7,eerste_divisie
58,HFC Haarlem ,Fortuna Sittard,5-1,https://www.besoccer.com/match/haarlem/fortuna-sittard/2005101585,2005,7,eerste_divisie
59,Emmen,Heracles,0-2,https://www.besoccer.com/match/emmen/heracles/2005101584,2005,7,eerste_divisie
60,TOP Oss,SC Telstar,3-2,https://www.besoccer.com/match/fc-oss/stormvogels-telstar/2005101583,2005,7,eerste_divisie
61,PEC Zwolle,VVV Venlo,2-2,https://www.besoccer.com/match/fc-zwolle/vvv/2005101591,2005,7,eerste_divisie
62,Excelsior,Go Ahead Eagles,3-0,https://www.besoccer.com/match/excelsior/go-ahead-eagles/2005101590,2005,7,eerste_divisie
63,Heracles,HFC Haarlem ,0-4,https://www.besoccer.com/match/heracles/haarlem/2005101600,2005,8,eerste_divisie
64,Fortuna Sittard,FC Volendam,2-3,https://www.besoccer.com/match/fortuna-sittard/fc-volendam/2005101599,2005,8,eerste_divisie
65,Sparta Rotterdam,PEC Zwolle,1-1,https://www.besoccer.com/match/sparta-rotterdam/fc-zwolle/2005101598,2005,8,eerste_divisie
66,SC Telstar,Cambuur,1-0,https://www.besoccer.com/match/stormvogels-telstar/sc-cambuur-leeuwarden/2005101597,2005,8,eerste_divisie
67,Helmond Sport,Excelsior,1-0,https://www.besoccer.com/match/helmond-sport/excelsior/2005101596,2005,8,eerste_divisie
68,VVV Venlo,FC Eindhoven,5-2,https://www.besoccer.com/match/vvv/fc-eindhoven/2005101595,2005,8,eerste_divisie
69,Go Ahead Eagles,Emmen,3-1,https://www.besoccer.com/match/go-ahead-eagles/emmen/2005101594,2005,8,eerste_divisie
70,BV Veendam ,MVV Maastricht,2-3,https://www.besoccer.com/match/veendam/mvv/2005101593,2005,8,eerste_divisie
71,AGOVV Apeldoorn,TOP Oss,4-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/2005101592,2005,8,eerste_divisie
72,Excelsior,Fortuna Sittard,1-1,https://www.besoccer.com/match/excelsior/fortuna-sittard/2005101601,2005,9,eerste_divisie
73,FC Volendam,BV Veendam ,2-0,https://www.besoccer.com/match/fc-volendam/veendam/2005101606,2005,9,eerste_divisie
