,Home_Team,Away_Team,Result,Link,Season,Round,League
18,FC Volendam,NEC Nijmegen,1-3,https://www.besoccer.com/match/fc-volendam/nec/202114548,2021,2,eerste_divisie
19,Go Ahead Eagles,De Graafschap,0-0,https://www.besoccer.com/match/go-ahead-eagles/graafschap/202114543,2021,2,eerste_divisie
20,FC Volendam,Jong Utrecht,0-1,https://www.besoccer.com/match/fc-volendam/jong-utrecht/202114550,2021,3,eerste_divisie
21,Dordrecht,Excelsior,1-3,https://www.besoccer.com/match/fc-dordrecht/excelsior/202114551,2021,3,eerste_divisie
22,FC Eindhoven,Helmond Sport,0-0,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/202114553,2021,3,eerste_divisie
23,Jong AZ,Jong PSV,1-4,https://www.besoccer.com/match/az-alkmaar-sub23/jong-psv/202114549,2021,3,eerste_divisie
24,NEC Nijmegen,Jong Ajax,2-1,https://www.besoccer.com/match/nec/jong-ajax/202114552,2021,3,eerste_divisie
25,Cambuur,Go Ahead Eagles,0-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/go-ahead-eagles/202114554,2021,3,eerste_divisie
26,De Graafschap,Roda JC,4-0,https://www.besoccer.com/match/graafschap/roda-jc/2021378243,2021,3,eerste_divisie
27,SC Telstar,MVV Maastricht,1-2,https://www.besoccer.com/match/stormvogels-telstar/mvv/202114556,2021,3,eerste_divisie
28,NAC Breda,Den Bosch,2-1,https://www.besoccer.com/match/nac-breda/fc-den-bosch/202114557,2021,3,eerste_divisie
29,Almere City,TOP Oss,3-0,https://www.besoccer.com/match/almere-city/fc-oss/202114558,2021,3,eerste_divisie
30,Jong PSV,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-psv/fc-eindhoven/202114560,2021,4,eerste_divisie
31,Helmond Sport,FC Volendam,0-1,https://www.besoccer.com/match/helmond-sport/fc-volendam/202114565,2021,4,eerste_divisie
32,Go Ahead Eagles,Jong Ajax,0-3,https://www.besoccer.com/match/go-ahead-eagles/jong-ajax/202114561,2021,4,eerste_divisie
33,Roda JC,Dordrecht,4-0,https://www.besoccer.com/match/roda-jc/fc-dordrecht/202114562,2021,4,eerste_divisie
34,TOP Oss,Cambuur,2-2,https://www.besoccer.com/match/fc-oss/sc-cambuur-leeuwarden/202114563,2021,4,eerste_divisie
35,NEC Nijmegen,Almere City,0-1,https://www.besoccer.com/match/nec/almere-city/202114564,2021,4,eerste_divisie
36,Jong AZ,De Graafschap,7-3,https://www.besoccer.com/match/az-alkmaar-sub23/graafschap/202114559,2021,4,eerste_divisie
37,Jong Utrecht,NAC Breda,0-2,https://www.besoccer.com/match/jong-utrecht/nac-breda/202114566,2021,4,eerste_divisie
38,Excelsior,SC Telstar,1-2,https://www.besoccer.com/match/excelsior/stormvogels-telstar/202114567,2021,4,eerste_divisie
39,Den Bosch,MVV Maastricht,2-0,https://www.besoccer.com/match/fc-den-bosch/mvv/202114568,2021,4,eerste_divisie
40,Dordrecht,Jong AZ,2-0,https://www.besoccer.com/match/fc-dordrecht/az-alkmaar-sub23/202114569,2021,5,eerste_divisie
41,Almere City,Helmond Sport,2-0,https://www.besoccer.com/match/almere-city/helmond-sport/202114570,2021,5,eerste_divisie
42,MVV Maastricht,TOP Oss,3-0,https://www.besoccer.com/match/mvv/fc-oss/202114571,2021,5,eerste_divisie
43,Cambuur,Jong Utrecht,5-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/jong-utrecht/202114572,2021,5,eerste_divisie
44,NAC Breda,Jong PSV,2-1,https://www.besoccer.com/match/nac-breda/jong-psv/202114573,2021,5,eerste_divisie
45,De Graafschap,NEC Nijmegen,2-0,https://www.besoccer.com/match/graafschap/nec/202114574,2021,5,eerste_divisie
46,FC Volendam,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-volendam/go-ahead-eagles/202114575,2021,5,eerste_divisie
47,Jong Ajax,Excelsior,3-0,https://www.besoccer.com/match/jong-ajax/excelsior/202114576,2021,5,eerste_divisie
48,SC Telstar,Den Bosch,6-1,https://www.besoccer.com/match/stormvogels-telstar/fc-den-bosch/202114577,2021,5,eerste_divisie
49,FC Eindhoven,Roda JC,3-3,https://www.besoccer.com/match/fc-eindhoven/roda-jc/202114578,2021,5,eerste_divisie
50,Jong PSV,SC Telstar,3-0,https://www.besoccer.com/match/jong-psv/stormvogels-telstar/202114579,2021,6,eerste_divisie
51,Go Ahead Eagles,Jong Utrecht,2-3,https://www.besoccer.com/match/go-ahead-eagles/jong-utrecht/202114580,2021,6,eerste_divisie
52,Jong AZ,MVV Maastricht,3-3,https://www.besoccer.com/match/az-alkmaar-sub23/mvv/202114581,2021,6,eerste_divisie
53,NAC Breda,Jong Ajax,4-0,https://www.besoccer.com/match/nac-breda/jong-ajax/202114582,2021,6,eerste_divisie
54,NEC Nijmegen,FC Eindhoven,6-0,https://www.besoccer.com/match/nec/fc-eindhoven/202114587,2021,6,eerste_divisie
55,Roda JC,FC Volendam,1-1,https://www.besoccer.com/match/roda-jc/fc-volendam/202114584,2021,6,eerste_divisie
56,Excelsior,De Graafschap,1-2,https://www.besoccer.com/match/excelsior/graafschap/202114586,2021,6,eerste_divisie
57,TOP Oss,Dordrecht,2-0,https://www.besoccer.com/match/fc-oss/fc-dordrecht/202114585,2021,6,eerste_divisie
58,Helmond Sport,Cambuur,1-5,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/202114583,2021,6,eerste_divisie
59,Den Bosch,Almere City,1-1,https://www.besoccer.com/match/fc-den-bosch/almere-city/202114588,2021,6,eerste_divisie
60,FC Eindhoven,Excelsior,1-1,https://www.besoccer.com/match/fc-eindhoven/excelsior/202114589,2021,7,eerste_divisie
61,MVV Maastricht,Go Ahead Eagles,0-2,https://www.besoccer.com/match/mvv/go-ahead-eagles/202114591,2021,7,eerste_divisie
62,Almere City,Roda JC,2-1,https://www.besoccer.com/match/almere-city/roda-jc/202114592,2021,7,eerste_divisie
63,SC Telstar,TOP Oss,1-1,https://www.besoccer.com/match/stormvogels-telstar/fc-oss/202114593,2021,7,eerste_divisie
64,Cambuur,Dordrecht,5-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/202114595,2021,7,eerste_divisie
65,Den Bosch,Helmond Sport,1-2,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/202114594,2021,7,eerste_divisie
66,Jong Ajax,Jong Utrecht,3-2,https://www.besoccer.com/match/jong-ajax/jong-utrecht/202114596,2021,7,eerste_divisie
67,Jong AZ,FC Volendam,2-6,https://www.besoccer.com/match/az-alkmaar-sub23/fc-volendam/202114597,2021,7,eerste_divisie
68,Jong PSV,NEC Nijmegen,1-1,https://www.besoccer.com/match/jong-psv/nec/202114598,2021,7,eerste_divisie
69,De Graafschap,NAC Breda,1-0,https://www.besoccer.com/match/graafschap/nac-breda/202114590,2021,7,eerste_divisie
70,Jong Utrecht,NEC Nijmegen,1-4,https://www.besoccer.com/match/jong-utrecht/nec/202114599,2021,8,eerste_divisie
71,Jong Ajax,Jong AZ,3-2,https://www.besoccer.com/match/jong-ajax/az-alkmaar-sub23/202114600,2021,8,eerste_divisie
72,FC Volendam,Jong PSV,5-1,https://www.besoccer.com/match/fc-volendam/jong-psv/202114603,2021,8,eerste_divisie
73,Excelsior,MVV Maastricht,2-0,https://www.besoccer.com/match/excelsior/mvv/202114604,2021,8,eerste_divisie
74,Go Ahead Eagles,FC Eindhoven,3-0,https://www.besoccer.com/match/go-ahead-eagles/fc-eindhoven/202114605,2021,8,eerste_divisie
75,Dordrecht,Almere City,2-2,https://www.besoccer.com/match/fc-dordrecht/almere-city/202114606,2021,8,eerste_divisie
76,Helmond Sport,De Graafschap,1-2,https://www.besoccer.com/match/helmond-sport/graafschap/202114601,2021,8,eerste_divisie
77,Roda JC,SC Telstar,1-1,https://www.besoccer.com/match/roda-jc/stormvogels-telstar/202114607,2021,8,eerste_divisie
78,NAC Breda,Cambuur,0-4,https://www.besoccer.com/match/nac-breda/sc-cambuur-leeuwarden/202114602,2021,8,eerste_divisie
79,TOP Oss,Den Bosch,2-0,https://www.besoccer.com/match/fc-oss/fc-den-bosch/202114608,2021,8,eerste_divisie
80,MVV Maastricht,Jong Ajax,1-5,https://www.besoccer.com/match/mvv/jong-ajax/202114614,2021,9,eerste_divisie
81,SC Telstar,Helmond Sport,2-0,https://www.besoccer.com/match/stormvogels-telstar/helmond-sport/202114616,2021,9,eerste_divisie
82,NEC Nijmegen,Go Ahead Eagles,2-1,https://www.besoccer.com/match/nec/go-ahead-eagles/202114617,2021,9,eerste_divisie
83,FC Volendam,Dordrecht,7-1,https://www.besoccer.com/match/fc-volendam/fc-dordrecht/202114618,2021,9,eerste_divisie
84,FC Eindhoven,Jong AZ,3-0,https://www.besoccer.com/match/fc-eindhoven/az-alkmaar-sub23/202114609,2021,9,eerste_divisie
85,Den Bosch,Excelsior,0-1,https://www.besoccer.com/match/fc-den-bosch/excelsior/202114610,2021,9,eerste_divisie
86,Cambuur,Roda JC,3-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/roda-jc/202114611,2021,9,eerste_divisie
87,Almere City,NAC Breda,2-0,https://www.besoccer.com/match/almere-city/nac-breda/202114612,2021,9,eerste_divisie
88,De Graafschap,Jong PSV,2-1,https://www.besoccer.com/match/graafschap/jong-psv/202114613,2021,9,eerste_divisie
89,Jong Utrecht,TOP Oss,0-1,https://www.besoccer.com/match/jong-utrecht/fc-oss/202114615,2021,9,eerste_divisie
90,Helmond Sport,MVV Maastricht,1-1,https://www.besoccer.com/match/helmond-sport/mvv/202114620,2021,10,eerste_divisie
91,Jong Ajax,Almere City,1-4,https://www.besoccer.com/match/jong-ajax/almere-city/202114622,2021,10,eerste_divisie
92,NAC Breda,NEC Nijmegen,0-1,https://www.besoccer.com/match/nac-breda/nec/2021385349,2021,10,eerste_divisie
93,TOP Oss,De Graafschap,0-2,https://www.besoccer.com/match/fc-oss/graafschap/202114623,2021,10,eerste_divisie
94,Go Ahead Eagles,Excelsior,0-0,https://www.besoccer.com/match/go-ahead-eagles/excelsior/202114626,2021,10,eerste_divisie
95,Roda JC,Den Bosch,0-0,https://www.besoccer.com/match/roda-jc/fc-den-bosch/202114624,2021,10,eerste_divisie
96,FC Volendam,FC Eindhoven,2-0,https://www.besoccer.com/match/fc-volendam/fc-eindhoven/202114625,2021,10,eerste_divisie
97,Jong AZ,SC Telstar,1-1,https://www.besoccer.com/match/az-alkmaar-sub23/stormvogels-telstar/202114627,2021,10,eerste_divisie
98,Dordrecht,Jong Utrecht,0-3,https://www.besoccer.com/match/fc-dordrecht/jong-utrecht/202114621,2021,10,eerste_divisie
99,Jong PSV,Cambuur,0-1,https://www.besoccer.com/match/jong-psv/sc-cambuur-leeuwarden/202114628,2021,10,eerste_divisie
100,Den Bosch,Jong PSV,1-2,https://www.besoccer.com/match/fc-den-bosch/jong-psv/202114630,2021,11,eerste_divisie
101,MVV Maastricht,NAC Breda,1-4,https://www.besoccer.com/match/mvv/nac-breda/202114637,2021,11,eerste_divisie
102,Almere City,Jong AZ,2-0,https://www.besoccer.com/match/almere-city/az-alkmaar-sub23/202114632,2021,11,eerste_divisie
103,NEC Nijmegen,Helmond Sport,2-2,https://www.besoccer.com/match/nec/helmond-sport/202114636,2021,11,eerste_divisie
104,De Graafschap,FC Volendam,2-5,https://www.besoccer.com/match/graafschap/fc-volendam/202114634,2021,11,eerste_divisie
105,Cambuur,Jong Ajax,2-3,https://www.besoccer.com/match/sc-cambuur-leeuwarden/jong-ajax/202114631,2021,11,eerste_divisie
106,FC Eindhoven,Dordrecht,5-1,https://www.besoccer.com/match/fc-eindhoven/fc-dordrecht/202114629,2021,11,eerste_divisie
107,Jong Utrecht,Roda JC,2-0,https://www.besoccer.com/match/jong-utrecht/roda-jc/202114638,2021,11,eerste_divisie
108,Excelsior,TOP Oss,3-0,https://www.besoccer.com/match/excelsior/fc-oss/202114633,2021,11,eerste_divisie
109,SC Telstar,Go Ahead Eagles,1-2,https://www.besoccer.com/match/stormvogels-telstar/go-ahead-eagles/202114635,2021,11,eerste_divisie
110,Helmond Sport,Excelsior,2-1,https://www.besoccer.com/match/helmond-sport/excelsior/202114639,2021,12,eerste_divisie
111,TOP Oss,FC Eindhoven,0-1,https://www.besoccer.com/match/fc-oss/fc-eindhoven/202114640,2021,12,eerste_divisie
112,Dordrecht,De Graafschap,0-2,https://www.besoccer.com/match/fc-dordrecht/graafschap/202114641,2021,12,eerste_divisie
113,NAC Breda,SC Telstar,1-0,https://www.besoccer.com/match/nac-breda/stormvogels-telstar/202114642,2021,12,eerste_divisie
114,Roda JC,MVV Maastricht,2-0,https://www.besoccer.com/match/roda-jc/mvv/202114643,2021,12,eerste_divisie
115,Go Ahead Eagles,Den Bosch,3-0,https://www.besoccer.com/match/go-ahead-eagles/fc-den-bosch/202114644,2021,12,eerste_divisie
116,Cambuur,Almere City,7-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/almere-city/202114645,2021,12,eerste_divisie
117,Jong AZ,NEC Nijmegen,0-3,https://www.besoccer.com/match/az-alkmaar-sub23/nec/202114647,2021,12,eerste_divisie
118,Jong Ajax,FC Volendam,1-1,https://www.besoccer.com/match/jong-ajax/fc-volendam/202114648,2021,12,eerste_divisie
119,Jong PSV,Jong Utrecht,1-1,https://www.besoccer.com/match/jong-psv/jong-utrecht/202114646,2021,12,eerste_divisie
120,SC Telstar,Dordrecht,2-0,https://www.besoccer.com/match/stormvogels-telstar/fc-dordrecht/202114656,2021,13,eerste_divisie
121,De Graafschap,Cambuur,0-2,https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202114653,2021,13,eerste_divisie
122,Excelsior,Jong AZ,4-1,https://www.besoccer.com/match/excelsior/az-alkmaar-sub23/202114649,2021,13,eerste_divisie
123,NEC Nijmegen,Roda JC,1-1,https://www.besoccer.com/match/nec/roda-jc/2021378245,2021,13,eerste_divisie
124,FC Volendam,TOP Oss,1-1,https://www.besoccer.com/match/fc-volendam/fc-oss/202114658,2021,13,eerste_divisie
125,Den Bosch,Jong Ajax,2-2,https://www.besoccer.com/match/fc-den-bosch/jong-ajax/202114651,2021,13,eerste_divisie
126,MVV Maastricht,Jong PSV,3-3,https://www.besoccer.com/match/mvv/jong-psv/202114654,2021,13,eerste_divisie
127,Jong Utrecht,Helmond Sport,2-1,https://www.besoccer.com/match/jong-utrecht/helmond-sport/202114655,2021,13,eerste_divisie
128,FC Eindhoven,NAC Breda,2-4,https://www.besoccer.com/match/fc-eindhoven/nac-breda/202114650,2021,13,eerste_divisie
129,Almere City,Go Ahead Eagles,3-0,https://www.besoccer.com/match/almere-city/go-ahead-eagles/202114652,2021,13,eerste_divisie
130,Cambuur,Den Bosch,3-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-den-bosch/202114661,2021,14,eerste_divisie
131,TOP Oss,NAC Breda,0-0,https://www.besoccer.com/match/fc-oss/nac-breda/202114666,2021,14,eerste_divisie
132,FC Volendam,Almere City,2-2,https://www.besoccer.com/match/fc-volendam/almere-city/202114662,2021,14,eerste_divisie
133,Helmond Sport,Jong PSV,1-0,https://www.besoccer.com/match/helmond-sport/jong-psv/202114667,2021,14,eerste_divisie
134,Roda JC,Excelsior,3-1,https://www.besoccer.com/match/roda-jc/excelsior/202114665,2021,14,eerste_divisie
135,Dordrecht,Jong Ajax,3-1,https://www.besoccer.com/match/fc-dordrecht/jong-ajax/202114660,2021,14,eerste_divisie
136,FC Eindhoven,De Graafschap,3-2,https://www.besoccer.com/match/fc-eindhoven/graafschap/202114659,2021,14,eerste_divisie
137,Jong Utrecht,SC Telstar,1-2,https://www.besoccer.com/match/jong-utrecht/stormvogels-telstar/202114668,2021,14,eerste_divisie
138,NEC Nijmegen,MVV Maastricht,2-1,https://www.besoccer.com/match/nec/mvv/202114664,2021,14,eerste_divisie
139,Go Ahead Eagles,Jong AZ,0-1,https://www.besoccer.com/match/go-ahead-eagles/az-alkmaar-sub23/202114663,2021,14,eerste_divisie
140,SC Telstar,Cambuur,1-2,https://www.besoccer.com/match/stormvogels-telstar/sc-cambuur-leeuwarden/202114672,2021,15,eerste_divisie
141,MVV Maastricht,De Graafschap,2-3,https://www.besoccer.com/match/mvv/graafschap/202114674,2021,15,eerste_divisie
142,Almere City,Jong Utrecht,4-1,https://www.besoccer.com/match/almere-city/jong-utrecht/202114671,2021,15,eerste_divisie
143,Helmond Sport,Go Ahead Eagles,0-2,https://www.besoccer.com/match/helmond-sport/go-ahead-eagles/202114673,2021,15,eerste_divisie
144,Jong AZ,TOP Oss,0-1,https://www.besoccer.com/match/az-alkmaar-sub23/fc-oss/202114678,2021,15,eerste_divisie
145,Jong PSV,Roda JC,1-1,https://www.besoccer.com/match/jong-psv/roda-jc/202114675,2021,15,eerste_divisie
146,Den Bosch,NEC Nijmegen,2-2,https://www.besoccer.com/match/fc-den-bosch/nec/202114670,2021,15,eerste_divisie
147,NAC Breda,Dordrecht,0-1,https://www.besoccer.com/match/nac-breda/fc-dordrecht/202114676,2021,15,eerste_divisie
148,Jong Ajax,FC Eindhoven,1-1,https://www.besoccer.com/match/jong-ajax/fc-eindhoven/202114677,2021,15,eerste_divisie
149,Excelsior,FC Volendam,2-3,https://www.besoccer.com/match/excelsior/fc-volendam/202114669,2021,15,eerste_divisie
150,TOP Oss,Jong PSV,3-2,https://www.besoccer.com/match/fc-oss/jong-psv/202114684,2021,16,eerste_divisie
151,Jong Utrecht,Excelsior,3-2,https://www.besoccer.com/match/jong-utrecht/excelsior/202114685,2021,16,eerste_divisie
152,FC Volendam,Den Bosch,6-0,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/202114688,2021,16,eerste_divisie
153,Go Ahead Eagles,NAC Breda,0-0,https://www.besoccer.com/match/go-ahead-eagles/nac-breda/202114679,2021,16,eerste_divisie
154,De Graafschap,Jong Ajax,2-2,https://www.besoccer.com/match/graafschap/jong-ajax/202114683,2021,16,eerste_divisie
155,SC Telstar,Almere City,2-3,https://www.besoccer.com/match/stormvogels-telstar/almere-city/202114686,2021,16,eerste_divisie
156,Dordrecht,NEC Nijmegen,1-2,https://www.besoccer.com/match/fc-dordrecht/nec/202114681,2021,16,eerste_divisie
157,Cambuur,Jong AZ,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/az-alkmaar-sub23/202114682,2021,16,eerste_divisie
158,FC Eindhoven,MVV Maastricht,4-0,https://www.besoccer.com/match/fc-eindhoven/mvv/202114680,2021,16,eerste_divisie
159,Roda JC,Helmond Sport,2-2,https://www.besoccer.com/match/roda-jc/helmond-sport/202114687,2021,16,eerste_divisie
160,Den Bosch,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/202114691,2021,17,eerste_divisie
161,NAC Breda,FC Volendam,3-0,https://www.besoccer.com/match/nac-breda/fc-volendam/2021378242,2021,17,eerste_divisie
162,MVV Maastricht,Dordrecht,3-1,https://www.besoccer.com/match/mvv/fc-dordrecht/202114693,2021,17,eerste_divisie
163,Jong AZ,Helmond Sport,2-2,https://www.besoccer.com/match/az-alkmaar-sub23/helmond-sport/202114698,2021,17,eerste_divisie
164,De Graafschap,Jong Utrecht,3-1,https://www.besoccer.com/match/graafschap/jong-utrecht/202114689,2021,17,eerste_divisie
165,NEC Nijmegen,TOP Oss,0-1,https://www.besoccer.com/match/nec/fc-oss/202114696,2021,17,eerste_divisie
166,Excelsior,Cambuur,0-1,https://www.besoccer.com/match/excelsior/sc-cambuur-leeuwarden/202114690,2021,17,eerste_divisie
167,Roda JC,Go Ahead Eagles,0-3,https://www.besoccer.com/match/roda-jc/go-ahead-eagles/202114692,2021,17,eerste_divisie
168,Jong PSV,Almere City,1-2,https://www.besoccer.com/match/jong-psv/almere-city/202114695,2021,17,eerste_divisie
169,Jong Ajax,SC Telstar,1-2,https://www.besoccer.com/match/jong-ajax/stormvogels-telstar/202114697,2021,17,eerste_divisie
170,Helmond Sport,Dordrecht,5-2,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/202114705,2021,18,eerste_divisie
171,Almere City,De Graafschap,1-0,https://www.besoccer.com/match/almere-city/graafschap/202114703,2021,18,eerste_divisie
172,Excelsior,NAC Breda,0-3,https://www.besoccer.com/match/excelsior/nac-breda/202114699,2021,18,eerste_divisie
173,FC Eindhoven,Cambuur,2-5,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/202114700,2021,18,eerste_divisie
174,SC Telstar,NEC Nijmegen,5-2,https://www.besoccer.com/match/stormvogels-telstar/nec/202114701,2021,18,eerste_divisie
175,FC Volendam,MVV Maastricht,0-1,https://www.besoccer.com/match/fc-volendam/mvv/202114702,2021,18,eerste_divisie
176,Jong AZ,Roda JC,0-1,https://www.besoccer.com/match/az-alkmaar-sub23/roda-jc/202114704,2021,18,eerste_divisie
177,Jong Utrecht,Den Bosch,3-1,https://www.besoccer.com/match/jong-utrecht/fc-den-bosch/202114707,2021,18,eerste_divisie
178,Jong PSV,Go Ahead Eagles,2-3,https://www.besoccer.com/match/jong-psv/go-ahead-eagles/202114706,2021,18,eerste_divisie
179,TOP Oss,Jong Ajax,1-0,https://www.besoccer.com/match/fc-oss/jong-ajax/202114708,2021,18,eerste_divisie
180,MVV Maastricht,Jong Utrecht,0-2,https://www.besoccer.com/match/mvv/jong-utrecht/202114716,2021,19,eerste_divisie
181,De Graafschap,SC Telstar,2-0,https://www.besoccer.com/match/graafschap/stormvogels-telstar/202114717,2021,19,eerste_divisie
182,NEC Nijmegen,Excelsior,3-2,https://www.besoccer.com/match/nec/excelsior/202114718,2021,19,eerste_divisie
183,Cambuur,FC Volendam,0-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-volendam/202114710,2021,19,eerste_divisie
184,Almere City,FC Eindhoven,0-0,https://www.besoccer.com/match/almere-city/fc-eindhoven/202114711,2021,19,eerste_divisie
185,NAC Breda,Roda JC,2-2,https://www.besoccer.com/match/nac-breda/roda-jc/202114715,2021,19,eerste_divisie
186,Jong Ajax,Helmond Sport,2-2,https://www.besoccer.com/match/jong-ajax/helmond-sport/202114712,2021,19,eerste_divisie
187,Go Ahead Eagles,TOP Oss,1-0,https://www.besoccer.com/match/go-ahead-eagles/fc-oss/202114714,2021,19,eerste_divisie
188,Den Bosch,Jong AZ,1-2,https://www.besoccer.com/match/fc-den-bosch/az-alkmaar-sub23/202114709,2021,19,eerste_divisie
189,Dordrecht,Jong PSV,2-3,https://www.besoccer.com/match/fc-dordrecht/jong-psv/202114713,2021,19,eerste_divisie
190,Excelsior,FC Eindhoven,1-0,https://www.besoccer.com/match/excelsior/fc-eindhoven/202114720,2021,20,eerste_divisie
191,Dordrecht,FC Volendam,0-0,https://www.besoccer.com/match/fc-dordrecht/fc-volendam/202114721,2021,20,eerste_divisie
192,Roda JC,De Graafschap,1-3,https://www.besoccer.com/match/roda-jc/graafschap/202114725,2021,20,eerste_divisie
193,Go Ahead Eagles,MVV Maastricht,3-0,https://www.besoccer.com/match/go-ahead-eagles/mvv/202114719,2021,20,eerste_divisie
194,Jong AZ,Almere City,2-5,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/202114722,2021,20,eerste_divisie
195,Helmond Sport,Den Bosch,4-0,https://www.besoccer.com/match/helmond-sport/fc-den-bosch/202114723,2021,20,eerste_divisie
196,TOP Oss,SC Telstar,1-4,https://www.besoccer.com/match/fc-oss/stormvogels-telstar/202114726,2021,20,eerste_divisie
197,NEC Nijmegen,Cambuur,0-0,https://www.besoccer.com/match/nec/sc-cambuur-leeuwarden/202114724,2021,20,eerste_divisie
198,Jong Utrecht,Jong Ajax,1-2,https://www.besoccer.com/match/jong-utrecht/jong-ajax/202114728,2021,20,eerste_divisie
199,Jong PSV,NAC Breda,1-1,https://www.besoccer.com/match/jong-psv/nac-breda/202114727,2021,20,eerste_divisie
200,Cambuur,Jong PSV,5-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/jong-psv/202114730,2021,21,eerste_divisie
201,MVV Maastricht,Helmond Sport,1-1,https://www.besoccer.com/match/mvv/helmond-sport/202114733,2021,21,eerste_divisie
202,Almere City,Dordrecht,3-0,https://www.besoccer.com/match/almere-city/fc-dordrecht/202114731,2021,21,eerste_divisie
203,SC Telstar,Jong AZ,2-2,https://www.besoccer.com/match/stormvogels-telstar/az-alkmaar-sub23/202114734,2021,21,eerste_divisie
204,Den Bosch,NAC Breda,1-1,https://www.besoccer.com/match/fc-den-bosch/nac-breda/202114729,2021,21,eerste_divisie
205,TOP Oss,Excelsior,1-3,https://www.besoccer.com/match/fc-oss/excelsior/202114737,2021,21,eerste_divisie
206,FC Volendam,De Graafschap,1-4,https://www.besoccer.com/match/fc-volendam/graafschap/202114735,2021,21,eerste_divisie
207,Roda JC,Jong Utrecht,2-1,https://www.besoccer.com/match/roda-jc/jong-utrecht/202114736,2021,21,eerste_divisie
208,Jong Ajax,Go Ahead Eagles,0-2,https://www.besoccer.com/match/jong-ajax/go-ahead-eagles/202114738,2021,21,eerste_divisie
209,FC Eindhoven,NEC Nijmegen,0-1,https://www.besoccer.com/match/fc-eindhoven/nec/202114732,2021,21,eerste_divisie
210,Jong PSV,Jong Ajax,1-2,https://www.besoccer.com/match/jong-psv/jong-ajax/202114745,2021,22,eerste_divisie
